Robot X[m],Robot Y[m],Robot Theta[rads],Landmark X[m],Landmark Y[m],Range[m],Bearing[rads]
1.6414019,0.692743,1.4619,0.95289638,2.7093334,2.013,0.425
1.6447944,0.7118235,1.457,0.8891764,4.40906195,3.687,0.308
1.6447944,0.7118235,1.457,0.95289638,2.7093334,1.996,0.435
1.6453878,0.7294202,1.4487,0.95289638,2.7093334,1.973,0.444
1.6493364,0.7471535,1.455,0.95289638,2.7093334,1.954,0.447
1.6489733,0.7631438,1.4433,0.8891764,4.40906195,3.591,0.325
1.6489733,0.7631438,1.4433,0.95289638,2.7093334,1.918,0.459
1.6532755,0.781439,1.4491,0.8891764,4.40906195,3.584,0.324
1.6532755,0.781439,1.4491,0.95289638,2.7093334,1.905,0.461
1.6536471,0.7981986,1.4414,0.95289638,2.7093334,1.892,0.455
1.6572181,0.8149839,1.4388,0.8891764,4.40906195,3.543,0.335
1.6572181,0.8149839,1.4388,0.95289638,2.7093334,1.867,0.476
1.6587023,0.8321224,1.4367,0.8891764,4.40906195,3.54,0.337
1.6587023,0.8321224,1.4367,0.95289638,2.7093334,1.854,0.48
1.6630089,0.8664248,1.433,0.8891764,4.40906195,3.492,0.344
1.6630089,0.8664248,1.433,0.95289638,2.7093334,1.815,0.492
1.6657539,0.8820876,1.4352,0.8891764,4.40906195,3.477,0.347
1.6657539,0.8820876,1.4352,0.95289638,2.7093334,1.794,0.499
1.6678399,0.9007411,1.4241,0.8891764,4.40906195,3.44,0.358
1.6678399,0.9007411,1.4241,0.95289638,2.7093334,1.77,0.506
1.6693819,0.9151081,1.4229,0.8891764,4.40906195,3.427,0.365
1.6693819,0.9151081,1.4229,0.95289638,2.7093334,1.753,0.51
1.672541,0.9336716,1.4293,0.8891764,4.40906195,3.414,0.359
1.672541,0.9336716,1.4293,0.95289638,2.7093334,1.736,0.509
1.6748801,0.9492717,1.4287,0.8891764,4.40906195,3.424,0.354
1.6748801,0.9492717,1.4287,0.95289638,2.7093334,1.731,0.511
1.6768008,0.9668405,1.4232,2.39221778,3.80018838,3.012,-0.121
1.6785433,0.9810023,1.4157,0.8891764,4.40906195,3.343,0.373
1.6785433,0.9810023,1.4157,0.95289638,2.7093334,1.699,0.521
1.6816566,1.0022174,1.4077,0.8891764,4.40906195,3.336,0.375
1.6833401,1.0155149,1.4106,0.8891764,4.40906195,3.344,0.38
1.6898244,1.0520271,1.4063,0.8891764,4.40906195,3.278,0.39
1.6925696,1.0674559,1.4096,2.39221778,3.80018838,2.895,-0.09
1.6980793,1.1010309,1.4005,0.8891764,4.40906195,3.196,0.407
1.7017716,1.1196541,1.3965,0.8891764,4.40906195,3.181,0.405
1.7041197,1.1357662,1.4008,0.8891764,4.40906195,3.185,0.404
1.7071079,1.1523024,1.394,0.8891764,4.40906195,3.178,0.409
1.7099357,1.1701607,1.3886,0.8891764,4.40906195,3.14,0.425
1.7162679,1.2034207,1.3876,0.8891764,4.40906195,3.091,0.432
1.7189312,1.2203701,1.3744,0.8891764,4.40906195,3.063,0.436
1.7224908,1.2363002,1.3738,0.8891764,4.40906195,3.049,0.451
1.725186,1.2534376,1.3781,2.39221778,3.80018838,2.702,-0.068
1.7289019,1.270353,1.3785,0.8891764,4.40906195,3.044,0.442
1.7308023,1.2876974,1.3676,0.8891764,4.40906195,3.007,0.452
1.7362469,1.306998,1.3655,2.39221778,3.80018838,2.64,-0.055
1.7362469,1.306998,1.3655,0.8891764,4.40906195,2.96,0.465
1.737922,1.3226131,1.3658,0.8891764,4.40906195,2.955,0.461
1.7427988,1.3397969,1.379,0.8891764,4.40906195,2.948,0.461
1.7442804,1.3557923,1.3655,0.8891764,4.40906195,2.908,0.469
1.7488905,1.374297,1.3621,0.8891764,4.40906195,2.899,0.476
1.7518727,1.3903351,1.3493,0.8891764,4.40906195,2.86,0.487
1.7591073,1.4235386,1.3584,0.8891764,4.40906195,2.825,0.484
1.7629034,1.4417814,1.3549,0.8891764,4.40906195,2.818,0.486
1.7666994,1.4575304,1.3426,0.8891764,4.40906195,2.795,0.5
1.7747025,1.4921387,1.3329,0.8891764,4.40906195,2.738,0.515
1.7783084,1.5072759,1.3303,0.8891764,4.40906195,2.713,0.518
1.781696,1.5249878,1.3258,0.8891764,4.40906195,2.697,0.522
1.8349202,1.7143349,1.1875,2.39221778,3.80018838,2.206,0.12
1.8411725,1.7288476,1.1866,2.39221778,3.80018838,2.189,0.118
1.8464954,1.7417392,1.1926,2.39221778,3.80018838,2.179,0.118
1.8518047,1.7557166,1.192,4.13634588,3.60883503,2.652,-0.517
1.8518047,1.7557166,1.192,2.39221778,3.80018838,2.178,0.105
1.8573445,1.7682944,1.1901,2.39221778,3.80018838,2.15,0.121
1.8626011,1.7825357,1.1909,2.39221778,3.80018838,2.134,0.12
1.8676191,1.7961088,1.1897,2.39221778,3.80018838,2.133,0.121
1.8717764,1.8069774,1.1866,4.13634588,3.60883503,2.593,-0.522
1.8717764,1.8069774,1.1866,2.39221778,3.80018838,2.103,0.128
1.8779163,1.8212604,1.1893,4.13634588,3.60883503,2.595,-0.527
1.8779163,1.8212604,1.1893,2.39221778,3.80018838,2.108,0.123
1.8828212,1.8318155,1.1931,2.39221778,3.80018838,2.086,0.124
1.8871304,1.8433689,1.1906,2.39221778,3.80018838,2.066,0.126
1.8917564,1.8556505,1.1907,2.39221778,3.80018838,2.058,0.124
1.8963169,1.8665786,1.1941,4.13634588,3.60883503,2.543,-0.536
1.8963169,1.8665786,1.1941,2.39221778,3.80018838,2.052,0.13
1.900733,1.8783867,1.1905,2.39221778,3.80018838,2.037,0.13
1.9053829,1.8897108,1.192,2.39221778,3.80018838,2.031,0.124
1.9107325,1.903124,1.1911,2.39221778,3.80018838,2.009,0.134
1.9160606,1.9159536,1.1927,2.39221778,3.80018838,1.997,0.129
1.9200178,1.9256303,1.1944,2.39221778,3.80018838,1.992,0.127
1.924436,1.936328,1.1991,2.39221778,3.80018838,1.973,0.129
1.9272666,1.944667,1.1928,4.13634588,3.60883503,2.455,-0.544
1.9272666,1.944667,1.1928,2.39221778,3.80018838,1.967,0.132
1.9310689,1.9541835,1.1933,2.39221778,3.80018838,1.948,0.131
1.9345742,1.9646608,1.1887,2.39221778,3.80018838,1.933,0.133
1.9382228,1.9737661,1.1923,2.39221778,3.80018838,1.932,0.132
1.9420322,1.9833626,1.1908,2.39221778,3.80018838,1.919,0.139
1.9460475,1.9934393,1.1895,2.39221778,3.80018838,1.921,0.136
1.9501468,2.0032137,1.1926,2.39221778,3.80018838,1.897,0.136
1.9537119,2.0114913,1.1899,2.39221778,3.80018838,1.886,0.14
1.9571771,2.0210244,1.1886,2.39221778,3.80018838,1.898,0.14
1.9613333,2.030275,1.1922,2.39221778,3.80018838,1.878,0.14
1.9646666,2.0400993,1.192,2.39221778,3.80018838,1.863,0.144
1.9685973,2.0502948,1.1887,2.39221778,3.80018838,1.845,0.145
1.9714086,2.0583607,1.1877,2.39221778,3.80018838,1.837,0.142
1.9746621,2.065856,1.1909,2.39221778,3.80018838,1.832,0.144
1.9775279,2.0729013,1.1933,2.39221778,3.80018838,1.818,0.145
1.9805499,2.0810736,1.188,2.39221778,3.80018838,1.82,0.145
1.9835648,2.0884176,1.192,2.39221778,3.80018838,1.803,0.142
1.9868346,2.0966012,1.1953,2.39221778,3.80018838,1.804,0.144
1.9897434,2.1042149,1.1936,2.39221778,3.80018838,1.789,0.149
1.9961062,2.1192137,1.1983,2.39221778,3.80018838,1.77,0.143
2.0011981,2.1353483,1.1924,2.39221778,3.80018838,1.757,0.147
2.0075014,2.149601,1.2592,2.39221778,3.80018838,1.755,0.093
2.0118322,2.166029,1.3184,2.39221778,3.80018838,1.745,0.05
2.0154768,2.179726,1.395,2.39221778,3.80018838,1.72,-0.047
2.0170914,2.192916,1.4674,2.39221778,3.80018838,1.689,-0.143
2.0183622,2.20392,1.5587,2.39221778,3.80018838,1.662,-0.218
2.018331,2.2170378,1.6613,2.39221778,3.80018838,1.611,-0.306
2.0173101,2.2299515,1.7509,2.39221778,3.80018838,1.531,-0.428
2.0148689,2.2419643,1.8483,2.39221778,3.80018838,1.476,-0.501
1.9877333,2.296795,2.3372,0.95289638,2.7093334,1.078,0.416
1.980182,2.3022317,2.4224,0.95289638,2.7093334,1.095,0.359
1.9741591,2.308049,2.4982,0.95289638,2.7093334,1.117,0.274
1.9671321,2.3135245,2.5693,0.95289638,2.7093334,1.127,0.193
1.9594176,2.319192,2.6491,0.95289638,2.7093334,1.131,0.134
1.951718,2.3238866,2.7216,0.95289638,2.7093334,1.127,0.053
1.9434348,2.3260727,2.7862,0.95289638,2.7093334,1.117,-0.018
1.934752,2.3301797,2.8565,0.95289638,2.7093334,1.106,-0.077
1.9279092,2.3314074,2.9077,0.95289638,2.7093334,1.109,-0.116
1.9195086,2.3333764,2.9775,0.95289638,2.7093334,1.078,-0.207
1.9128661,2.3343791,3.0296,0.95289638,2.7093334,1.061,-0.254
1.9029116,2.3355054,3.0593,0.95289638,2.7093334,1.065,-0.268
1.8922012,2.3365632,3.0691,0.95289638,2.7093334,1.068,-0.272
1.4587926,2.2992564,-2.3614,0.91765949,0.59631939,1.66,0.469
1.4473744,2.2848716,-2.3582,0.91765949,0.59631939,1.647,0.472
1.4363175,2.2749549,-2.3654,0.91765949,0.59631939,1.63,0.473
1.4248886,2.2641046,-2.362,0.91765949,0.59631939,1.607,0.482
1.4151623,2.252203,-2.3775,0.91765949,0.59631939,1.587,0.489
1.4023578,2.2407905,-2.3658,0.91765949,0.59631939,1.574,0.489
1.3921012,2.2290515,-2.3725,0.91765949,0.59631939,1.567,0.492
1.3830433,2.2214218,-2.2844,0.91765949,0.59631939,1.594,0.444
1.3754448,2.2136599,-2.1901,0.91765949,0.59631939,1.655,0.328
1.3665924,2.201528,-2.0971,0.84527678,-1.61673856,3.665,0.384
1.3612098,2.191037,-2.0048,0.84527678,-1.61673856,3.761,0.31
1.3556182,2.1814823,-1.9127,0.91765949,0.59631939,1.711,0.105
1.3514561,2.1687132,-1.816,0.91765949,0.59631939,1.687,-0.028
1.3483259,2.1552035,-1.7482,0.84527678,-1.61673856,3.91,0.053
1.3458164,2.1389599,-1.6959,0.84527678,-1.61673856,3.909,0.007
1.3438404,2.122499,-1.6573,0.97259759,-3.19151915,5.414,0.014
1.3417317,2.1069054,-1.6362,0.48704624,-4.95127346,7.051,-0.044
1.3417317,2.1069054,-1.6362,0.97259759,-3.19151915,5.312,-0.0
1.3412736,2.0906981,-1.6268,0.48704624,-4.95127346,7.234,-0.058
1.3412736,2.0906981,-1.6268,0.97259759,-3.19151915,5.414,-0.012
1.3401608,2.0721791,-1.6171,0.48704624,-4.95127346,7.051,-0.063
1.3401608,2.0721791,-1.6171,0.97259759,-3.19151915,5.312,-0.015
1.3396305,2.0542314,-1.629,0.84527678,-1.61673856,3.788,-0.087
1.3396305,2.0542314,-1.629,0.97259759,-3.19151915,5.388,-0.022
1.3384711,2.0390619,-1.6169,0.84527678,-1.61673856,3.747,-0.086
1.3384711,2.0390619,-1.6169,0.97259759,-3.19151915,5.312,-0.024
1.337821,2.0240559,-1.6126,0.48704624,-4.95127346,7.172,-0.068
1.337821,2.0240559,-1.6126,0.97259759,-3.19151915,5.346,-0.022
1.3371156,2.0067541,-1.6202,0.48704624,-4.95127346,7.234,-0.06
1.3371156,2.0067541,-1.6202,0.97259759,-3.19151915,5.3,-0.014
1.3361135,1.9903458,-1.623,0.97259759,-3.19151915,5.214,-0.012
1.3347975,1.956133,-1.6145,0.97259759,-3.19151915,5.3,-0.022
1.3338186,1.9400346,-1.6126,0.84527678,-1.61673856,3.665,-0.092
1.3338186,1.9400346,-1.6126,0.97259759,-3.19151915,5.214,-0.027
1.3331301,1.9230575,-1.6158,0.48704624,-4.95127346,6.877,-0.065
1.3331301,1.9230575,-1.6158,0.97259759,-3.19151915,5.214,-0.022
1.3328121,1.9069376,-1.6394,0.97259759,-3.19151915,5.312,-0.007
1.3307137,1.8886656,-1.6228,0.84527678,-1.61673856,3.618,-0.08
1.3307137,1.8886656,-1.6228,0.97259759,-3.19151915,5.175,-0.015
1.330374,1.877231,-1.6235,0.91765949,0.59631939,1.368,-0.267
1.330374,1.877231,-1.6235,0.97259759,-3.19151915,5.214,-0.018
1.3286997,1.8624912,-1.7224,0.84527678,-1.61673856,3.618,0.015
1.3272478,1.8509562,-1.7912,0.84527678,-1.61673856,3.573,0.089
1.3233457,1.8393386,-1.8962,0.84527678,-1.61673856,3.538,0.166
1.3211388,1.8265288,-1.9997,0.91765949,0.59631939,1.35,0.087
1.3211388,1.8265288,-1.9997,0.84527678,-1.61673856,3.435,0.281
1.3160522,1.8167278,-2.0501,0.84527678,-1.61673856,3.361,0.346
1.3160011,1.8147569,-2.0639,0.84527678,-1.61673856,3.287,0.396
1.3021107,1.7926997,-2.1938,0.91765949,0.59631939,1.271,0.285
1.2942902,1.7817407,-2.2282,0.84527678,-1.61673856,3.044,0.519
1.2834445,1.7676377,-2.2734,0.91765949,0.59631939,1.207,0.376
1.2724794,1.7554875,-2.3219,0.91765949,0.59631939,1.157,0.434
1.262593,1.743916,-2.3226,0.91765949,0.59631939,1.148,0.442
1.2499864,1.7312092,-2.3225,0.91765949,0.59631939,1.138,0.433
1.2163738,1.695507,-2.322,0.91765949,0.59631939,1.092,0.45
1.0822637,1.5496022,-2.1622,0.84527678,-1.61673856,2.875,0.493
1.0751135,1.5418647,-2.0786,0.84527678,-1.61673856,2.966,0.418
1.0684532,1.5277497,-1.9777,0.84527678,-1.61673856,3.048,0.349
1.0629778,1.5148184,-1.9301,0.84527678,-1.61673856,3.095,0.309
1.0587698,1.5022246,-1.8663,0.97259759,-3.19151915,4.662,0.274
1.0531397,1.4866825,-1.8016,0.97259759,-3.19151915,4.642,0.233
1.0498636,1.4729355,-1.7538,0.84527678,-1.61673856,3.146,0.145
1.0498636,1.4729355,-1.7538,2.65345619,-3.75123336,4.939,0.496
1.0472614,1.46061,-1.7067,2.65345619,-3.75123336,5.073,0.437
1.0472614,1.46061,-1.7067,1.91856554,-0.82058089,2.223,0.502
1.0450096,1.4416334,-1.656,0.84527678,-1.61673856,3.196,0.045
1.0433903,1.4259791,-1.6482,0.84527678,-1.61673856,3.134,0.011
1.0433903,1.4259791,-1.6482,2.65345619,-3.75123336,5.174,0.376
1.0435461,1.4096493,-1.6545,0.97259759,-3.19151915,4.644,0.065
1.0411931,1.393146,-1.6503,2.65345619,-3.75123336,5.119,0.382
1.0406772,1.3767254,-1.6534,2.65345619,-3.75123336,5.119,0.38
1.0383158,1.3613882,-1.635,0.84527678,-1.61673856,3.074,0.0
1.0381547,1.3502161,-1.5474,0.84527678,-1.61673856,3.044,-0.082
1.0388276,1.3373046,-1.4562,0.84527678,-1.61673856,3.002,-0.153
1.0388276,1.3373046,-1.4562,0.97259759,-3.19151915,4.579,-0.102
1.0388276,1.3373046,-1.4562,1.91856554,-0.82058089,2.306,0.3
1.0392597,1.3261055,-1.3631,0.84527678,-1.61673856,2.921,-0.274
1.0392597,1.3261055,-1.3631,1.91856554,-0.82058089,2.36,0.184
1.0415096,1.315198,-1.2868,0.84527678,-1.61673856,2.835,-0.356
1.0417296,1.314042,-1.2771,2.65345619,-3.75123336,5.414,0.024
1.0501081,1.289383,-1.0871,1.91856554,-0.82058089,2.356,-0.109
1.0548903,1.2789384,-0.9991,2.76327261,0.24394752,1.851,0.475
1.064126,1.2647791,-0.9378,2.76327261,0.24394752,1.895,0.402
1.0723128,1.2530456,-0.8818,2.65345619,-3.75123336,4.974,-0.37
1.0723128,1.2530456,-0.8818,1.91856554,-0.82058089,2.215,-0.293
1.0723128,1.2530456,-0.8818,2.76327261,0.24394752,1.915,0.353
1.0826774,1.2405563,-0.8289,2.65345619,-3.75123336,4.846,-0.438
1.0826774,1.2405563,-0.8289,1.91856554,-0.82058089,2.153,-0.362
1.0826774,1.2405563,-0.8289,2.76327261,0.24394752,1.927,0.299
1.0953521,1.2279045,-0.7909,1.91856554,-0.82058089,2.113,-0.402
1.0953521,1.2279045,-0.7909,2.76327261,0.24394752,1.947,0.258
1.1082434,1.2141704,-0.7656,1.91856554,-0.82058089,2.081,-0.43
1.1082434,1.2141704,-0.7656,2.76327261,0.24394752,1.937,0.234
1.1191623,1.2035277,-0.7704,2.76327261,0.24394752,1.91,0.239
1.1341496,1.1903889,-0.7783,2.76327261,0.24394752,1.915,0.242
1.1453545,1.1781955,-0.7701,2.65345619,-3.75123336,4.642,-0.507
1.1453545,1.1781955,-0.7701,2.76327261,0.24394752,1.881,0.244
1.1582759,1.1669993,-0.7743,2.65345619,-3.75123336,4.598,-0.508
1.1582759,1.1669993,-0.7743,2.76327261,0.24394752,1.858,0.248
1.1680515,1.1565359,-0.7762,2.65345619,-3.75123336,4.617,-0.51
1.1680515,1.1565359,-0.7762,2.76327261,0.24394752,1.842,0.249
1.1828758,1.142007,-0.7771,3.12907696,-5.5581163,6.124,-0.523
1.1828758,1.142007,-0.7771,2.65345619,-3.75123336,4.613,-0.511
1.1828758,1.142007,-0.7771,1.91856554,-0.82058089,1.971,-0.448
1.1828758,1.142007,-0.7771,3.72073503,-1.98025384,4.094,-0.114
1.1828758,1.142007,-0.7771,2.76327261,0.24394752,1.827,0.254
1.1944346,1.1307901,-0.7774,2.76327261,0.24394752,1.808,0.254
1.2055907,1.1206608,-0.777,1.91856554,-0.82058089,1.93,-0.459
1.2055907,1.1206608,-0.777,2.76327261,0.24394752,1.793,0.258
1.2180605,1.1077925,-0.7722,2.76327261,0.24394752,1.778,0.259
1.2288849,1.0981475,-0.7813,2.76327261,0.24394752,1.776,0.252
1.2383572,1.088147,-0.7753,1.91856554,-0.82058089,1.882,-0.479
1.2383572,1.088147,-0.7753,2.76327261,0.24394752,1.742,0.262
1.2485865,1.0787727,-0.7792,2.65345619,-3.75123336,4.471,-0.523
1.2485865,1.0787727,-0.7792,2.76327261,0.24394752,1.73,0.263
1.2604256,1.0678673,-0.7841,2.76327261,0.24394752,1.719,0.267
1.2708551,1.0571511,-0.7708,1.91856554,-0.82058089,1.853,-0.475
1.2708551,1.0571511,-0.7708,2.76327261,0.24394752,1.708,0.268
1.2804591,1.047672,-0.7716,1.91856554,-0.82058089,1.82,-0.481
1.2804591,1.047672,-0.7716,2.76327261,0.24394752,1.684,0.273
1.290386,1.037667,-0.7749,3.72073503,-1.98025384,3.916,-0.127
1.290386,1.037667,-0.7749,2.76327261,0.24394752,1.666,0.276
1.3015768,1.0276327,-0.7761,2.76327261,0.24394752,1.653,0.277
1.3113941,1.0183463,-0.7789,2.76327261,0.24394752,1.645,0.279
1.3207777,1.0081336,-0.7716,3.72073503,-1.98025384,3.868,-0.123
1.3207777,1.0081336,-0.7716,2.76327261,0.24394752,1.624,0.278
1.3333457,0.9952981,-0.766,2.65345619,-3.75123336,4.338,-0.539
1.3333457,0.9952981,-0.766,2.76327261,0.24394752,1.621,0.277
1.345017,0.9833863,-0.7624,2.76327261,0.24394752,1.605,0.276
1.3579432,0.9736226,-0.7646,2.76327261,0.24394752,1.587,0.271
1.3701507,0.9609289,-0.7512,3.72073503,-1.98025384,3.839,-0.144
1.3701507,0.9609289,-0.7512,2.76327261,0.24394752,1.579,0.269
1.3822206,0.9506194,-0.7504,3.72073503,-1.98025384,3.811,-0.149
1.3822206,0.9506194,-0.7504,2.76327261,0.24394752,1.561,0.259
1.4075346,0.9269716,-0.7584,2.76327261,0.24394752,1.516,0.276
1.4210803,0.9145673,-0.7495,1.91856554,-0.82058089,1.632,-0.543
1.4210803,0.9145673,-0.7495,2.76327261,0.24394752,1.513,0.273
1.4337178,0.9034077,-0.7546,1.91856554,-0.82058089,1.621,-0.544
1.4337178,0.9034077,-0.7546,2.76327261,0.24394752,1.486,0.276
1.4458982,0.8918407,-0.7469,2.76327261,0.24394752,1.46,0.279
1.4588222,0.8805695,-0.7541,2.76327261,0.24394752,1.454,0.283
1.4711804,0.867923,-0.7609,2.76327261,0.24394752,1.429,0.296
1.4838566,0.8563362,-0.7524,2.76327261,0.24394752,1.416,0.292
1.4958374,0.8451934,-0.7444,2.76327261,0.24394752,1.425,0.291
1.5086779,0.8332047,-0.7436,2.76327261,0.24394752,1.402,0.289
1.5224232,0.8208987,-0.7511,2.76327261,0.24394752,1.382,0.295
1.5341728,0.8105606,-0.7465,3.72073503,-1.98025384,3.618,-0.154
1.5341728,0.8105606,-0.7465,2.76327261,0.24394752,1.372,0.302
1.5469346,0.7985344,-0.7396,2.76327261,0.24394752,1.33,0.298
1.5616623,0.7857372,-0.7469,2.76327261,0.24394752,1.328,0.305
1.5733046,0.7744645,-0.7517,2.76327261,0.24394752,1.299,0.318
1.5887264,0.7609336,-0.7435,2.76327261,0.24394752,1.28,0.316
1.6006321,0.750158,-0.7366,2.76327261,0.24394752,1.26,0.313
1.6150338,0.7372705,-0.7382,2.76327261,0.24394752,1.25,0.317
1.6276855,0.7261854,-0.7459,2.76327261,0.24394752,1.239,0.315
1.6391101,0.7151355,-0.74,2.76327261,0.24394752,1.22,0.33
1.6536076,0.7034177,-0.7368,2.76327261,0.24394752,1.211,0.321
1.6658021,0.6908632,-0.7379,2.76327261,0.24394752,1.179,0.336
1.6799658,0.6792991,-0.7402,2.76327261,0.24394752,1.166,0.377
1.6926518,0.666434,-0.7313,2.76327261,0.24394752,1.14,0.35
1.7059677,0.6557816,-0.7343,2.76327261,0.24394752,1.136,0.341
1.7198214,0.6430205,-0.7296,2.76327261,0.24394752,1.119,0.348
1.7323414,0.631704,-0.735,2.76327261,0.24394752,1.12,0.318
1.7456117,0.6204374,-0.7299,2.76327261,0.24394752,1.102,0.327
1.7589352,0.6075458,-0.7206,2.76327261,0.24394752,1.09,0.318
1.8978502,0.4793055,-1.0436,3.12907696,-5.5581163,5.747,-0.364
1.9106866,0.4589866,-1.1421,1.91856554,-0.82058089,1.222,-0.445
1.9106866,0.4589866,-1.1421,2.65345619,-3.75123336,4.243,-0.273
1.9174501,0.4447747,-1.2068,1.91856554,-0.82058089,1.255,-0.365
1.9174501,0.4447747,-1.2068,2.65345619,-3.75123336,4.269,-0.207
1.9174501,0.4447747,-1.2068,3.12907696,-5.5581163,6.124,-0.181
1.9223964,0.4352454,-1.2548,1.91856554,-0.82058089,1.25,-0.362
1.9223964,0.4352454,-1.2548,2.65345619,-3.75123336,4.286,-0.146
1.9223964,0.4352454,-1.2548,3.12907696,-5.5581163,6.124,-0.114
1.9255894,0.4231082,-1.2953,0.97259759,-3.19151915,3.306,-0.544
1.9255894,0.4231082,-1.2953,1.91856554,-0.82058089,1.256,-0.302
1.9255894,0.4231082,-1.2953,2.65345619,-3.75123336,4.269,-0.111
1.9299598,0.4102087,-1.3172,0.97259759,-3.19151915,3.361,-0.524
1.9299598,0.4102087,-1.3172,1.91856554,-0.82058089,1.258,-0.276
1.9299598,0.4102087,-1.3172,2.65345619,-3.75123336,4.273,-0.087
1.9335357,0.3966054,-1.3197,0.97259759,-3.19151915,3.325,-0.527
1.9335357,0.3966054,-1.3197,1.91856554,-0.82058089,1.247,-0.276
1.9335357,0.3966054,-1.3197,2.65345619,-3.75123336,4.269,-0.083
1.9335357,0.3966054,-1.3197,3.12907696,-5.5581163,6.124,-0.052
1.941299,0.3689112,-1.3173,0.97259759,-3.19151915,3.287,-0.529
1.941299,0.3689112,-1.3173,1.91856554,-0.82058089,1.215,-0.285
1.941299,0.3689112,-1.3173,2.65345619,-3.75123336,4.269,-0.085
1.9452795,0.3549908,-1.3155,0.97259759,-3.19151915,3.287,-0.534
1.9452795,0.3549908,-1.3155,1.91856554,-0.82058089,1.202,-0.285
1.9452795,0.3549908,-1.3155,2.65345619,-3.75123336,4.265,-0.084
1.948641,0.3438744,-1.3168,0.97259759,-3.19151915,3.278,-0.536
1.948641,0.3438744,-1.3168,1.91856554,-0.82058089,1.192,-0.293
1.948641,0.3438744,-1.3168,2.65345619,-3.75123336,4.269,-0.085
1.951548,0.3327071,-1.3145,0.97259759,-3.19151915,3.287,-0.533
1.951548,0.3327071,-1.3145,1.91856554,-0.82058089,1.175,-0.298
1.951548,0.3327071,-1.3145,2.65345619,-3.75123336,4.205,-0.088
1.951548,0.3327071,-1.3145,3.12907696,-5.5581163,6.124,-0.065
1.9552487,0.3212322,-1.3183,1.91856554,-0.82058089,1.167,-0.299
1.9552487,0.3212322,-1.3183,2.65345619,-3.75123336,4.205,-0.087
1.9552487,0.3212322,-1.3183,3.12907696,-5.5581163,5.993,-0.063
1.9580279,0.3097385,-1.3167,0.97259759,-3.19151915,3.25,-0.539
1.9580279,0.3097385,-1.3167,1.91856554,-0.82058089,1.152,-0.304
1.9580279,0.3097385,-1.3167,2.65345619,-3.75123336,4.201,-0.09
1.9580279,0.3097385,-1.3167,3.12907696,-5.5581163,5.993,-0.059
1.9614697,0.2976281,-1.3178,0.97259759,-3.19151915,3.217,-0.54
1.9614697,0.2976281,-1.3178,1.91856554,-0.82058089,1.138,-0.308
1.9614697,0.2976281,-1.3178,2.65345619,-3.75123336,4.175,-0.094
1.9614697,0.2976281,-1.3178,3.12907696,-5.5581163,6.09,-0.059
1.965387,0.2828956,-1.314,2.65345619,-3.75123336,4.153,-0.092
1.9680657,0.2719653,-1.3137,2.65345619,-3.75123336,4.17,-0.093
1.9680657,0.2719653,-1.3137,3.72073503,-1.98025384,2.729,0.386
1.9715796,0.2595159,-1.3133,2.65345619,-3.75123336,4.138,-0.094
1.9715796,0.2595159,-1.3133,3.72073503,-1.98025384,2.695,0.396
1.9750336,0.2480306,-1.3143,2.65345619,-3.75123336,4.121,-0.094
1.9750336,0.2480306,-1.3143,3.72073503,-1.98025384,2.682,0.399
1.9778773,0.2367552,-1.3138,1.91856554,-0.82058089,1.063,-0.331
1.980741,0.2255147,-1.3142,3.12907696,-5.5581163,5.993,-0.065
1.9841918,0.2133245,-1.3147,1.91856554,-0.82058089,1.052,-0.337
1.9841918,0.2133245,-1.3147,3.72073503,-1.98025384,2.659,0.403
1.9870435,0.2024673,-1.3153,1.91856554,-0.82058089,1.037,-0.335
1.9870435,0.2024673,-1.3153,3.72073503,-1.98025384,2.636,0.407
1.9902931,0.1910344,-1.317,0.48704624,-4.95127346,4.732,-0.542
1.9902931,0.1910344,-1.317,3.72073503,-1.98025384,2.628,0.409
1.9938897,0.1781466,-1.321,1.91856554,-0.82058089,1.041,-0.308
1.9938897,0.1781466,-1.321,3.72073503,-1.98025384,2.625,0.409
1.9970856,0.1676116,-1.325,1.91856554,-0.82058089,1.032,-0.306
1.9970856,0.1676116,-1.325,3.72073503,-1.98025384,2.595,0.412
2.0004794,0.1545272,-1.3242,0.97259759,-3.19151915,3.126,-0.553
2.0004794,0.1545272,-1.3242,3.72073503,-1.98025384,2.588,0.413
2.004055,0.142232,-1.3263,3.12907696,-5.5581163,5.867,-0.063
2.004055,0.142232,-1.3263,3.72073503,-1.98025384,2.575,0.415
2.0059312,0.1339739,-1.3213,3.12907696,-5.5581163,5.867,-0.064
